                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    221,                 1.0151,                 1.6263,                0.45206,                0.84469,                0.97208,                0.84684,                0.89356,                0.67907,                0.82471,                0.71816,                 0.7496,                0.34293,                0.77378,                 1.7077,                0.41649,                0.83071,                0.00274,                0.00274,                0.00274
                    222,                      1,                 1.6213,                0.44798,                0.84527,                0.97254,                0.84599,                0.89333,                0.68072,                0.82533,                0.71794,                 0.7501,                0.34375,                0.77084,                 1.7139,                0.41564,                 0.8307,               0.002707,               0.002707,               0.002707
                    223,                 1.0057,                 1.6207,                0.45056,                0.84502,                0.97173,                0.84685,                0.89324,                0.68104,                0.82547,                0.71867,                0.75069,                0.34329,                 0.7679,                 1.7233,                0.41579,                0.83118,               0.002674,               0.002674,               0.002674
                    224,                0.99489,                 1.6123,                0.44794,                0.84529,                0.97137,                0.84644,                 0.8931,                0.68002,                0.82239,                0.71662,                0.74884,                0.34138,                0.77098,                 1.7208,                0.41456,                0.83162,               0.002641,               0.002641,               0.002641
                    225,                0.99197,                  1.604,                0.44831,                0.84737,                0.97155,                0.84649,                0.89319,                0.67968,                0.82458,                0.71826,                0.74957,                 0.3426,                0.77163,                  1.719,                0.41607,                 0.8314,               0.002608,               0.002608,               0.002608
                    226,                0.98118,                 1.6204,                0.44764,                 0.8449,                0.97198,                 0.8467,                0.89342,                0.67889,                0.82652,                0.71999,                0.75042,                0.34308,                0.77153,                 1.7191,                0.41535,                 0.8313,               0.002575,               0.002575,               0.002575
                    227,                0.99733,                 1.6093,                0.44547,                0.84286,                0.97263,                 0.8462,                0.89354,                0.68141,                0.82808,                0.72013,                0.75154,                0.34473,                0.76483,                 1.7196,                0.41449,                0.83051,               0.002542,               0.002542,               0.002542
                    228,                 1.0012,                 1.6264,                0.44786,                0.84207,                0.97272,                0.84609,                0.89367,                0.67977,                0.82638,                0.71909,                0.75152,                0.34493,                0.77066,                 1.7239,                0.41565,                0.83074,               0.002509,               0.002509,               0.002509
                    229,                 0.9952,                 1.6262,                0.44612,                0.84377,                0.97296,                 0.8463,                0.89381,                0.68104,                 0.8256,                0.71886,                0.75006,                0.34371,                0.76682,                 1.7165,                0.41431,                0.83052,               0.002476,               0.002476,               0.002476
                    230,                0.99561,                 1.6058,                0.44567,                0.84332,                0.97175,                0.84655,                 0.8935,                0.68164,                0.82756,                0.72093,                0.75247,                0.34579,                 0.7652,                  1.719,                0.41508,                0.83046,               0.002443,               0.002443,               0.002443
                    231,                0.99603,                 1.6152,                0.44588,                0.84386,                0.97213,                0.84652,                0.89324,                0.68212,                0.82696,                0.72081,                0.75146,                0.34412,                0.76069,                 1.7131,                0.41266,                0.83078,                0.00241,                0.00241,                0.00241
                    232,                0.98953,                 1.6119,                0.44595,                0.84288,                 0.9713,                0.84724,                0.89369,                0.68105,                 0.8254,                0.72051,                0.75185,                0.34516,                0.76348,                 1.7008,                0.41078,                0.83074,               0.002377,               0.002377,               0.002377
                    233,                0.99094,                 1.6226,                0.44565,                0.84416,                0.97166,                0.84721,                0.89355,                0.68165,                0.82635,                0.72016,                0.75202,                0.34617,                0.76242,                 1.7024,                 0.4112,                0.83041,               0.002344,               0.002344,               0.002344
                    234,                0.98268,                 1.6071,                0.44126,                0.84356,                0.97184,                0.84646,                0.89307,                0.68273,                0.82675,                0.72071,                0.75118,                0.34518,                0.76064,                 1.7018,                0.40984,                0.83036,               0.002311,               0.002311,               0.002311
                    235,                0.97959,                 1.6082,                0.44186,                0.84236,                0.97168,                0.84646,                0.89319,                0.68152,                0.82597,                0.71975,                0.75104,                 0.3442,                0.76239,                 1.7042,                0.40968,                0.83083,               0.002278,               0.002278,               0.002278
                    236,                0.98276,                 1.6049,                 0.4438,                0.84331,                0.97118,                0.84693,                0.89334,                0.68073,                0.82607,                0.72075,                0.75166,                0.34383,                0.76932,                 1.7046,                0.41207,                0.83094,               0.002245,               0.002245,               0.002245
                    237,                0.97738,                 1.6053,                0.44154,                0.84245,                 0.9709,                0.84664,                0.89338,                0.68237,                0.82361,                0.71964,                0.75075,                0.34311,                0.76677,                 1.6988,                0.41051,                0.83098,               0.002212,               0.002212,               0.002212
                    238,                0.96803,                 1.5896,                0.43906,                0.84238,                0.97202,                0.84667,                0.89339,                0.68058,                0.82537,                0.71978,                0.75062,                0.34277,                0.77158,                 1.6974,                0.41092,                0.83087,               0.002179,               0.002179,               0.002179
                    239,                0.97299,                 1.6008,                0.44074,                0.84295,                0.97215,                  0.847,                 0.8937,                 0.6807,                0.82502,                0.71956,                0.75047,                0.34223,                0.76902,                 1.6987,                0.41007,                0.83052,               0.002146,               0.002146,               0.002146
                    240,                0.97811,                 1.5826,                 0.4404,                0.84322,                0.97242,                0.84799,                 0.8939,                0.68273,                0.82517,                0.71976,                 0.7503,                0.34324,                0.76202,                 1.6974,                0.40908,                0.83051,               0.002113,               0.002113,               0.002113
                    241,                0.97189,                 1.5865,                0.43843,                0.84234,                0.97231,                0.84678,                0.89365,                 0.6819,                 0.8245,                0.71826,                 0.7494,                0.34367,                0.76136,                 1.6949,                0.40814,                0.83039,                0.00208,                0.00208,                0.00208
                    242,                0.96837,                 1.6121,                0.43909,                0.84349,                0.97194,                0.84701,                 0.8939,                0.68476,                0.82462,                0.71863,                0.74989,                0.34445,                0.75355,                 1.6973,                0.40667,                 0.8302,               0.002047,               0.002047,               0.002047
                    243,                0.96491,                 1.6012,                0.43767,                0.84182,                0.97221,                0.84736,                0.89388,                 0.6857,                0.82558,                0.71981,                0.75042,                0.34416,                0.74656,                 1.6931,                0.40608,                0.82964,               0.002014,               0.002014,               0.002014
                    244,                0.96222,                 1.5885,                0.43717,                 0.8412,                0.97224,                0.84694,                0.89358,                0.68357,                  0.825,                0.71846,                0.74895,                 0.3425,                0.75488,                 1.7006,                0.40804,                 0.8298,               0.001981,               0.001981,               0.001981
                    245,                0.96211,                 1.5736,                0.43445,                0.84077,                0.97126,                0.84714,                0.89346,                0.68349,                0.82516,                0.71932,                0.74932,                0.34194,                 0.7536,                 1.7011,                0.40728,                0.82962,               0.001948,               0.001948,               0.001948
                    246,                0.95583,                  1.576,                0.43546,                0.84099,                0.97163,                0.84684,                 0.8933,                0.68441,                0.82377,                0.71797,                0.74852,                0.34171,                0.75254,                 1.7023,                 0.4062,                0.82991,               0.001915,               0.001915,               0.001915
                    247,                0.95743,                 1.5961,                0.43483,                0.84158,                0.97223,                0.84753,                0.89337,                0.68562,                 0.8258,                0.71967,                0.74955,                0.34304,                0.74757,                 1.7004,                0.40562,                0.82986,               0.001882,               0.001882,               0.001882
                    248,                0.95096,                 1.5686,                0.43413,                0.84093,                0.97221,                0.84741,                0.89334,                0.68593,                 0.8267,                0.72032,                0.75047,                0.34408,                0.74582,                  1.699,                0.40491,                   0.83,               0.001849,               0.001849,               0.001849
                    249,                 0.9407,                 1.5739,                0.43017,                0.83984,                0.97164,                 0.8479,                0.89329,                0.68611,                0.82608,                0.71952,                0.74981,                0.34359,                0.74447,                 1.6935,                0.40345,                0.82986,               0.001816,               0.001816,               0.001816
                    250,                0.94631,                 1.5837,                0.43167,                 0.8417,                0.97201,                0.84763,                0.89284,                0.68661,                 0.8269,                0.72056,                0.74995,                0.34394,                0.74235,                 1.6936,                0.40321,                 0.8298,               0.001783,               0.001783,               0.001783
                    251,                0.94094,                 1.5774,                0.42991,                0.83946,                0.97167,                0.84831,                0.89334,                0.68779,                0.82664,                0.72088,                0.75027,                0.34442,                0.74186,                 1.6958,                0.40273,                   0.83,                0.00175,                0.00175,                0.00175
                    252,                 0.9315,                 1.5609,                0.42543,                0.83858,                0.97238,                0.84813,                0.89351,                0.68855,                0.82632,                0.72073,                0.75048,                0.34556,                0.74335,                 1.6938,                0.40281,                0.82971,               0.001717,               0.001717,               0.001717
                    253,                0.94115,                 1.5663,                 0.4291,                0.84156,                0.97243,                0.84782,                0.89339,                0.68821,                0.82624,                0.72036,                0.75027,                0.34441,                0.74484,                 1.7015,                0.40209,                0.82993,               0.001684,               0.001684,               0.001684
                    254,                0.92621,                 1.5607,                0.42563,                0.83909,                0.97255,                0.84865,                0.89344,                0.68775,                0.82584,                0.72079,                 0.7499,                0.34498,                 0.7454,                 1.6889,                0.40222,                 0.8297,               0.001651,               0.001651,               0.001651
                    255,                0.93001,                 1.5595,                0.42502,                0.83961,                 0.9722,                0.84857,                0.89326,                0.68827,                0.82652,                 0.7212,                0.75019,                0.34471,                0.74446,                 1.6883,                0.40111,                0.82968,               0.001618,               0.001618,               0.001618
                    256,                0.92288,                  1.586,                0.42483,                0.83951,                0.97263,                0.84901,                0.89345,                0.69037,                 0.8267,                0.72122,                0.75059,                0.34547,                 0.7363,                 1.6884,                0.39943,                0.82925,               0.001585,               0.001585,               0.001585
                    257,                0.93852,                 1.5725,                0.42763,                0.83801,                0.97184,                 0.8484,                0.89297,                0.68925,                0.82524,                0.72042,                0.74951,                0.34413,                0.73705,                 1.6931,                0.39937,                0.82937,               0.001552,               0.001552,               0.001552
                    258,                 0.9288,                 1.5618,                 0.4246,                0.83862,                0.97242,                0.84858,                0.89307,                0.68944,                0.82596,                0.72046,                0.74938,                0.34414,                0.73609,                  1.688,                0.39893,                 0.8293,               0.001519,               0.001519,               0.001519
                    259,                0.91754,                 1.5497,                0.42312,                0.83873,                0.97143,                0.84843,                 0.8927,                0.68866,                0.82524,                0.72093,                0.74907,                0.34412,                0.73794,                 1.6865,                0.39887,                0.82945,               0.001486,               0.001486,               0.001486
                    260,                0.92115,                 1.5656,                0.42289,                0.83949,                0.97152,                0.84835,                0.89268,                0.68765,                 0.8242,                0.71915,                0.74803,                0.34326,                0.73783,                 1.6837,                0.39828,                0.82986,               0.001453,               0.001453,               0.001453
                    261,                0.91933,                 1.5424,                0.42161,                0.83947,                0.97158,                0.84829,                0.89285,                 0.6874,                0.82467,                 0.7195,                 0.7482,                0.34355,                 0.7388,                 1.6827,                0.39857,                0.82988,                0.00142,                0.00142,                0.00142
                    262,                0.91453,                 1.5514,                0.42016,                0.83752,                0.97157,                0.84803,                0.89254,                0.68759,                0.82489,                0.71921,                0.74824,                0.34376,                0.73796,                 1.6853,                0.39752,                0.83009,               0.001387,               0.001387,               0.001387
                    263,                0.90678,                 1.5525,                0.41976,                0.83892,                0.97158,                 0.8481,                0.89221,                0.68771,                0.82414,                0.71878,                0.74757,                0.34308,                0.73626,                 1.6858,                0.39725,                0.83005,               0.001354,               0.001354,               0.001354
                    264,                 0.9053,                 1.5389,                0.41757,                0.83734,                0.97172,                0.84799,                0.89216,                 0.6879,                0.82376,                0.71859,                0.74731,                0.34345,                0.73493,                 1.6822,                0.39709,                0.82981,               0.001321,               0.001321,               0.001321
                    265,                0.91366,                 1.5563,                0.42164,                0.83708,                0.97172,                0.84816,                0.89222,                0.68807,                0.82423,                0.71924,                0.74776,                0.34327,                0.73357,                 1.6767,                0.39682,                0.82965,               0.001288,               0.001288,               0.001288
                    266,                0.89804,                 1.5504,                0.41616,                0.83866,                 0.9721,                0.84819,                 0.8924,                0.68861,                0.82441,                0.71901,                0.74744,                0.34311,                0.73209,                 1.6767,                0.39648,                0.82927,               0.001255,               0.001255,               0.001255
                    267,                0.90521,                 1.5395,                0.41535,                 0.8373,                0.97195,                0.84822,                0.89236,                 0.6878,                0.82361,                0.71907,                0.74725,                 0.3429,                0.73492,                 1.6802,                0.39616,                0.82967,               0.001222,               0.001222,               0.001222
                    268,                0.88495,                 1.5282,                0.41201,                0.83871,                0.97183,                0.84845,                0.89226,                0.68804,                0.82377,                0.71919,                0.74723,                0.34331,                0.73333,                 1.6783,                0.39534,                0.82989,               0.001189,               0.001189,               0.001189
                    269,                0.89302,                 1.5492,                0.41506,                0.83765,                 0.9719,                0.84837,                0.89227,                0.68788,                0.82374,                0.71904,                0.74699,                0.34331,                0.73534,                 1.6742,                0.39503,                0.82998,               0.001156,               0.001156,               0.001156
                    270,                0.88889,                  1.522,                0.41402,                0.83625,                0.97147,                0.84873,                0.89232,                0.68828,                0.82342,                0.71952,                0.74696,                0.34324,                0.73395,                 1.6749,                0.39481,                 0.8299,               0.001123,               0.001123,               0.001123
                    271,                0.87889,                 1.5281,                 0.4097,                0.83671,                0.97206,                0.84862,                0.89256,                0.68856,                0.82403,                0.71994,                0.74727,                0.34335,                0.73277,                 1.6769,                0.39504,                0.82984,                0.00109,                0.00109,                0.00109
                    272,                0.88149,                 1.5367,                0.41028,                0.83694,                0.97254,                0.84812,                0.89245,                0.68921,                 0.8254,                0.72053,                0.74764,                0.34361,                0.73042,                 1.6757,                0.39493,                0.83002,               0.001057,               0.001057,               0.001057
                    273,                0.88448,                 1.5192,                0.41404,                 0.8362,                0.97225,                0.84871,                0.89245,                0.68962,                0.82518,                0.72065,                0.74734,                 0.3431,                 0.7282,                  1.674,                0.39489,                0.82989,               0.001024,               0.001024,               0.001024
                    274,                0.87485,                 1.5239,                0.41101,                0.83643,                0.97264,                0.84862,                 0.8924,                0.68953,                0.82469,                0.72034,                0.74727,                0.34289,                0.72763,                 1.6743,                0.39487,                0.82995,               0.000991,               0.000991,               0.000991
                    275,                0.87343,                 1.5183,                0.41029,                0.83681,                0.97277,                0.84911,                0.89248,                0.69072,                 0.8256,                0.72065,                0.74739,                0.34385,                0.72451,                 1.6696,                0.39425,                0.83006,               0.000958,               0.000958,               0.000958
                    276,                0.87113,                 1.5145,                0.40836,                0.83579,                0.97282,                0.84879,                0.89234,                0.69056,                0.82504,                0.72045,                0.74711,                0.34381,                0.72258,                 1.6708,                0.39397,                   0.83,               0.000925,               0.000925,               0.000925
                    277,                0.85835,                 1.5127,                0.40699,                0.83622,                0.97223,                0.84949,                0.89235,                0.68989,                0.82411,                0.72045,                0.74655,                0.34309,                0.72328,                 1.6711,                0.39431,                0.83011,               0.000892,               0.000892,               0.000892
                    278,                0.86187,                 1.5243,                0.40774,                0.83526,                0.97224,                0.84943,                0.89225,                0.68978,                0.82418,                0.72019,                0.74592,                0.34195,                0.72275,                 1.6716,                0.39449,                0.83005,               0.000859,               0.000859,               0.000859
                    279,                0.85453,                 1.4945,                0.40405,                0.83448,                0.97213,                0.84963,                0.89223,                0.69087,                0.82456,                0.72065,                0.74612,                0.34201,                0.72113,                 1.6709,                0.39397,                0.83019,               0.000826,               0.000826,               0.000826
                    280,                0.84403,                 1.4839,                0.40377,                0.83421,                0.97207,                0.84952,                0.89187,                0.68929,                0.82393,                0.72024,                0.74524,                0.34153,                0.72262,                 1.6713,                0.39385,                 0.8303,               0.000793,               0.000793,               0.000793
                    281,                 0.8497,                 1.5071,                0.40246,                0.83507,                  0.972,                0.84951,                0.89176,                 0.6894,                0.82385,                 0.7205,                0.74496,                  0.341,                0.72311,                 1.6691,                0.39404,                0.83028,                0.00076,                0.00076,                0.00076
                    282,                0.85968,                 1.5054,                0.40528,                0.83345,                0.97174,                 0.8494,                0.89157,                0.69063,                0.82379,                0.72035,                0.74484,                0.34179,                0.71857,                 1.6676,                0.39291,                0.83014,               0.000727,               0.000727,               0.000727
                    283,                0.84277,                  1.495,                0.40316,                0.83408,                0.97152,                0.84923,                 0.8915,                0.69064,                0.82429,                0.72076,                0.74474,                0.34172,                0.71804,                 1.6657,                0.39264,                 0.8303,               0.000694,               0.000694,               0.000694
                    284,                0.84308,                 1.4915,                0.40314,                0.83283,                0.97132,                0.84917,                0.89137,                0.69061,                0.82358,                0.72024,                0.74395,                0.34109,                0.71761,                 1.6657,                0.39265,                0.83038,               0.000661,               0.000661,               0.000661
                    285,                0.83718,                 1.4928,                0.40097,                0.83509,                0.97106,                0.84902,                0.89128,                0.69017,                0.82324,                0.71978,                0.74351,                0.34059,                0.71784,                 1.6626,                 0.3925,                0.83054,               0.000628,               0.000628,               0.000628
                    286,                0.82802,                 1.4812,                0.40065,                0.83415,                0.97099,                0.84951,                0.89145,                0.69064,                0.82304,                0.72023,                 0.7432,                0.34049,                0.71567,                 1.6618,                0.39245,                0.83065,               0.000595,               0.000595,               0.000595
                    287,                0.83732,                 1.4877,                0.40182,                0.83195,                0.97089,                0.84934,                0.89126,                0.69152,                 0.8235,                0.72024,                0.74323,                0.34089,                0.71236,                 1.6614,                0.39173,                 0.8307,               0.000562,               0.000562,               0.000562
                    288,                0.83069,                 1.4693,                0.40239,                0.83231,                0.97131,                0.84965,                0.89138,                0.69157,                 0.8237,                0.72004,                0.74302,                0.34118,                0.71199,                 1.6628,                0.39202,                0.83076,               0.000529,               0.000529,               0.000529
                    289,                0.81611,                 1.4735,                0.39904,                0.83347,                0.97099,                0.84968,                0.89139,                0.69185,                0.82402,                0.72107,                0.74356,                 0.3418,                0.71105,                 1.6622,                0.39218,                 0.8308,               0.000496,               0.000496,               0.000496
                    290,                0.81025,                 1.4639,                0.39515,                0.83297,                0.97037,                 0.8493,                0.89125,                  0.691,                0.82305,                0.72013,                0.74223,                0.34094,                0.71229,                 1.6628,                0.39215,                0.83093,               0.000463,               0.000463,               0.000463
                    291,                0.76062,                 1.3905,                0.38858,                0.82647,                0.96973,                0.84992,                0.89104,                0.69099,                0.82243,                0.72016,                0.74116,                0.34012,                0.71142,                 1.6598,                0.39173,                0.83072,                0.00043,                0.00043,                0.00043
                    292,                0.75861,                 1.3919,                0.38397,                0.82574,                0.97053,                0.85009,                 0.8906,                0.69021,                0.82239,                0.71987,                0.73976,                0.33874,                0.71159,                 1.6604,                0.39131,                0.83046,               0.000397,               0.000397,               0.000397
                    293,                 0.7436,                 1.3759,                0.38144,                0.82661,                0.97008,                0.85017,                0.88989,                0.68932,                0.82196,                0.71907,                0.73798,                 0.3372,                0.71127,                 1.6616,                0.39068,                0.83027,               0.000364,               0.000364,               0.000364
                    294,                 0.7419,                 1.3801,                0.38354,                0.82852,                0.96941,                0.85015,                0.88952,                0.68878,                0.82148,                0.71895,                0.73729,                0.33668,                0.71016,                 1.6593,                0.39066,                0.83006,               0.000331,               0.000331,               0.000331
                    295,                0.74084,                 1.3796,                0.37877,                0.82855,                0.96951,                0.85009,                0.88922,                 0.6886,                0.82147,                0.71932,                0.73659,                0.33605,                0.70893,                 1.6586,                0.38997,                0.82991,               0.000298,               0.000298,               0.000298
                    296,                0.73002,                 1.3662,                0.38371,                0.82795,                0.96961,                0.85012,                0.88892,                0.68836,                0.82154,                0.71912,                0.73598,                0.33566,                0.70817,                 1.6592,                0.39012,                0.82983,               0.000265,               0.000265,               0.000265
                    297,                0.73092,                 1.3712,                0.38042,                0.82758,                 0.9701,                0.84983,                0.88863,                0.68784,                0.82111,                0.71883,                0.73492,                0.33487,                0.70815,                 1.6571,                0.39005,                0.82975,               0.000232,               0.000232,               0.000232
                    298,                0.73004,                 1.3525,                0.38139,                0.82606,                0.97039,                0.84997,                 0.8885,                0.68788,                0.82137,                0.71993,                0.73499,                0.33491,                0.70737,                  1.658,                0.39032,                0.82961,               0.000199,               0.000199,               0.000199
                    299,                0.71709,                 1.3458,                0.38409,                0.82605,                0.96941,                0.84975,                0.88817,                0.68736,                0.82065,                0.71961,                0.73428,                0.33443,                0.70779,                 1.6593,                0.39097,                0.82952,               0.000166,               0.000166,               0.000166
                    300,                0.71647,                 1.3441,                 0.3817,                0.82571,                0.96941,                   0.85,                0.88811,                0.68678,                0.82022,                0.71935,                0.73368,                0.33387,                0.70849,                  1.658,                0.39147,                0.82942,               0.000133,               0.000133,               0.000133
